country,year,GDP,ITM,POP,PerCapitaGDP,PerCapitaITM
AUS,1980,347420465.0,6271000.0,14710.0,23617.978585995923,426.3086335825969
AUS,1981,358188872.0,6683000.0,14902.0,24036.29526238089,448.46329351764865
AUS,1982,368749588.0,5850000.0,15110.0,24404.34070152217,387.1608206485771
AUS,1983,360991765.0,4811000.0,15333.0,23543.45300984804,313.7676906019696
AUS,1984,379601300.0,6054000.0,15568.0,24383.433967112025,388.87461459403903
AUS,1985,399582173.0,5740000.0,15812.0,25270.817923096383,363.0154313179863
AUS,1986,417731196.0,5925000.0,16066.0,26000.94584837545,368.79123615087764
AUS,1987,429187886.0,5441000.0,16330.0,26282.17305572566,333.1904470300061
AUS,1988,453331010.0,6419000.0,16596.0,27315.679079296217,386.77994697517477
AUS,1989,470383417.0,6831000.0,16854.0,27909.30443811558,405.3043787824849
AUS,1990,515317626.0,5511000.0,17042.0,30238.095646050933,323.37753784767045
AUS,1991,513320531.0,5294000.0,17272.0,29719.80841824919,306.5076424270496
AUS,1992,515592569.0,5120000.0,17486.0,29486.021331350796,292.8056731099165
AUS,1993,536417759.0,5757000.0,17688.0,30326.648518769787,325.47489823609226
AUS,1994,557759322.0,6326000.0,17883.0,31189.359838953194,353.7437790079964
AUS,1995,579117983.0,6256000.0,18077.0,32036.177629031365,346.07512308458263
AUS,1996,601579834.0,6400000.0,18272.0,32923.589864273206,350.2626970227671
AUS,1997,625441020.0,6500000.0,18468.0,33866.202079272254,351.9601472817847
AUS,1998,654065825.0,6600000.0,18665.0,35042.36940798286,353.60300026788104
AUS,1999,686887267.0,6600000.0,18864.0,36412.59897158609,349.8727735368957
AUS,2000,713972531.0,6100000.0,19066.0,37447.42111612294,319.94125668729674
AUS,2001,727774374.0,6000000.0,19269.0,37769.18231356064,311.3809746224506
AUS,2002,756907345.0,6800000.0,19475.0,38865.588960205394,349.1655969191271
AUS,2003,779506667.0,7000000.0,19697.0,39574.89297862619,355.3840686398944
AUS,2004,810695552.0,7500000.0,19949.0,40638.40553411198,375.9586946714121
AUS,2005,836559304.0,7400000.0,20239.0,41334.02361776768,365.6307129798903
AUS,2006,860269340.0,7420000.0,20573.0,41815.45423613474,360.6668935011909
AUS,2007,892764544.0,8126000.0,20947.0,42620.162505370696,387.93144603045783
AUS,2008,925419788.0,8224000.0,21343.0,43359.40533195896,385.325399428384
AUS,2009,943213087.0,5916000.0,21739.0,43388.062330373985,272.13763282579697
AUS,2010,962576705.0,7716000.0,22120.0,43516.12590415913,348.8245931283906
AUS,2011,986170471.0,6672000.0,22480.0,43868.79319395018,296.79715302491104
AUS,2012,1024551635.0,7152000.0,22822.0,44893.15726053808,313.38182455525373
AUS,2013,1051594494.0,6376000.0,23151.0,45423.28599196579,275.40926957798797
AUS,2014,1078497831.0,7142000.0,23474.0,45944.35677771151,304.25151231149357
AUS,2015,1103854786.0,6968000.0,23800.0,46380.45319327731,292.7731092436975
AUS,2016,1135064189.0,6478000.0,24125.0,47049.292808290156,268.5181347150259
AUS,2017,1157283926.0,,24451.0,47330.740092429754,
AUS,2018,1201142573.0,,24772.0,48487.91268367512,
AUS,2019,1245039044.0,,25089.0,49624.89712623062,
AUS,2020,1289224526.0,,25398.0,50760.86802110403,
AUS,2021,1333639686.0,,25700.0,51892.594785992216,
AUS,2022,1378646228.0,,25996.0,53033.013848284354,
AUS,2023,1424442629.0,,26287.0,54188.10168524366,
AUS,2024,1471205820.0,,26573.0,55364.68671207617,
AUS,2025,1519006309.0,,26857.0,56559.0463938638,
AUS,2026,1566859653.0,,27139.0,57734.61266074653,
AUS,2027,1615958599.0,,27418.0,58937.872893719454,
AUS,2028,1666222278.0,,27693.0,60167.63362582602,
AUS,2029,1717419964.0,,27966.0,61410.99778302224,
AUS,2030,1769393796.0,,28234.0,62668.90259970249,
AUS,2031,1821332122.0,,28500.0,63906.390245614035,
AUS,2032,1874054169.0,,28760.0,65161.8278511822,
AUS,2033,1927569372.0,,29018.0,66426.67902681095,
AUS,2034,1981931991.0,,29273.0,67705.12045229392,
AUS,2035,2037127705.0,,29527.0,68992.03119179056,
AUS,2036,2091895589.0,,29777.0,70252.0599455956,
AUS,2037,2147448007.0,,30026.0,71519.61656564311,
AUS,2038,2203751837.0,,30273.0,72795.95140884617,
AUS,2039,2260727484.0,,30520.0,74073.63971166448,
AUS,2040,2318290528.0,,30764.0,75357.2528929918,
AUS,2041,2375138639.0,,31009.0,76595.13815343933,
AUS,2042,2432794114.0,,31253.0,77841.9388218731,
AUS,2043,2491262884.0,,31496.0,79097.75476250953,
AUS,2044,2550592656.0,,31739.0,80361.46872932355,
AUS,2045,2610851825.0,,31982.0,81635.03924082297,
AUS,2046,2670775153.0,,32225.0,82878.98069821567,
AUS,2047,2731887132.0,,32468.0,84140.91203646667,
AUS,2048,2794170024.0,,32710.0,85422.50149801285,
AUS,2049,2857579294.0,,32950.0,86724.71301972686,
AUS,2050,2922072575.0,,33187.0,88048.71109169253,
BD,1980,17855416.0,,189.0,94473.10052910053,
BD,1981,14325028.0,,195.0,73461.68205128206,
BD,1982,14898711.0,,201.0,74122.94029850746,
BD,1983,14977505.0,,207.0,72355.0966183575,
BD,1984,15069294.0,,213.0,70747.85915492958,
BD,1985,14844799.0,,219.0,67784.4703196347,
BD,1986,14440412.0,,225.0,64179.60888888889,
BD,1987,14728067.0,,232.0,63483.0474137931,
BD,1988,14886686.0,,238.0,62549.100840336134,
BD,1989,14723781.0,,245.0,60097.06530612245,
BD,1990,23088497.0,,258.0,89490.2984496124,
BD,1991,23814848.0,,266.0,89529.5037593985,
BD,1992,24948096.0,,274.0,91051.44525547445,
BD,1993,25024081.0,,281.0,89053.66903914591,
BD,1994,25811188.0,,290.0,89004.09655172414,
BD,1995,26967196.0,,297.0,90798.63973063973,
BD,1996,27743397.0,,304.0,91261.17434210527,
BD,1997,27335244.0,,312.0,87612.96153846153,
BD,1998,27182575.0,,319.0,85211.83385579937,
BD,1999,28012230.0,,326.0,85927.08588957055,
BD,2000,28810416.0,,333.0,86517.76576576577,
BD,2001,29600986.0,,340.0,87061.72352941177,
BD,2002,30747165.0,,347.0,88608.5446685879,
BD,2003,31640049.0,,353.0,89631.86685552407,
BD,2004,31799615.0,,360.0,88332.26388888889,
BD,2005,31922841.0,,365.0,87459.83835616439,
BD,2006,33326718.0,,371.0,89829.42857142857,
BD,2007,33378235.0,,374.0,89246.61764705883,
BD,2008,32730792.0,,379.0,86360.92875989446,
BD,2009,32153246.0,,384.0,83732.41145833333,
BD,2010,32988898.0,,389.0,84804.36503856041,
BD,2011,34224437.0,,394.0,86864.05329949239,
BD,2012,34536852.0,,399.0,86558.52631578948,
BD,2013,33802589.0,,405.0,83463.18271604938,
BD,2014,33008313.0,,411.0,80312.19708029197,
BD,2015,32821218.0,,417.0,78707.95683453238,
BD,2016,32012006.0,,423.0,75678.5011820331,
BD,2017,32437366.0,,429.0,75611.57575757576,
BD,2018,33069907.0,,434.0,76197.94239631336,
BD,2019,33676517.0,,439.0,76711.88382687928,
BD,2020,34259481.0,,445.0,76987.59775280899,
BD,2021,34761332.0,,450.0,77247.40444444444,
BD,2022,35259303.0,,455.0,77492.97362637363,
BD,2023,35744984.0,,459.0,77875.78213507625,
BD,2024,36216047.0,,464.0,78051.82543103448,
BD,2025,36670805.0,,469.0,78189.34968017058,
BD,2026,37067939.0,,473.0,78367.7357293869,
BD,2027,37462768.0,,478.0,78373.99163179916,
BD,2028,37858011.0,,482.0,78543.59128630706,
BD,2029,38255907.0,,486.0,78715.85802469136,
BD,2030,38654200.0,,490.0,78886.12244897959,
BD,2031,38979888.0,,494.0,78906.65587044535,
BD,2032,39317569.0,,497.0,79109.7967806841,
BD,2033,39663549.0,,500.0,79327.098,
BD,2034,40018318.0,,504.0,79401.4246031746,
BD,2035,40377630.0,,507.0,79640.29585798817,
BD,2036,40672792.0,,509.0,79907.25343811396,
BD,2037,40982660.0,,513.0,79888.2261208577,
BD,2038,41303882.0,,515.0,80201.71262135923,
BD,2039,41631876.0,,518.0,80370.41698841698,
BD,2040,41964992.0,,520.0,80701.9076923077,
BD,2041,42231768.0,,522.0,80903.77011494253,
BD,2042,42511378.0,,524.0,81128.58396946565,
BD,2043,42800472.0,,526.0,81369.71863117871,
BD,2044,43100190.0,,528.0,81629.14772727272,
BD,2045,43407732.0,,530.0,81901.38113207548,
BD,2046,43644785.0,,532.0,82039.06954887218,
BD,2047,43894956.0,,533.0,82354.51407129456,
BD,2048,44156602.0,,535.0,82535.70467289719,
BD,2049,44432251.0,,535.0,83050.93644859814,
BD,2050,44714493.0,,537.0,83267.2122905028,
CDA,1980,675111424.0,13306000.0,24516.0,27537.58459781367,542.7475934083864
CDA,1981,697284324.0,14118000.0,24770.0,28150.35623738393,569.963665724667
CDA,1982,675883914.0,9418000.0,25016.0,27018.064998401023,376.47905340582025
CDA,1983,694219534.0,10771000.0,25267.0,27475.344678830093,426.2872521470693
CDA,1984,735383384.0,13089000.0,25539.0,28794.525392536903,512.5102783977446
CDA,1985,772485749.0,13185000.0,25843.0,29891.48895252099,510.1961846534845
CDA,1986,793596223.0,12539000.0,26183.0,30309.598709086047,478.8985219417179
CDA,1987,828151423.0,13395000.0,26555.0,31186.27087177556,504.42477876106193
CDA,1988,870763088.0,15244000.0,26943.0,32318.713135137143,565.7870318821215
CDA,1989,890380142.0,13985000.0,27330.0,32578.856275155507,511.70874496889866
CDA,1990,916554841.0,11222000.0,27692.0,33098.18146034956,405.24339159323995
CDA,1991,897071706.0,10688000.0,28045.0,31986.867748261724,381.10180067748263
CDA,1992,904992634.0,11160000.0,28385.0,31882.77731196054,393.1654042628149
CDA,1993,929022323.0,12714000.0,28711.0,32357.713872731707,442.82679112535266
CDA,1994,970767705.0,15324000.0,29027.0,33443.61129293416,527.9222792572433
CDA,1995,996762034.0,15047000.0,29330.0,33984.3857483805,513.0242072962836
CDA,1996,1012820349.0,15300000.0,29622.0,34191.491087705086,516.5080008102086
CDA,1997,1056167160.0,17700000.0,29903.0,35319.77259806708,591.9138547971776
CDA,1998,1097165026.0,18200000.0,30178.0,36356.452581350655,603.0883425011598
CDA,1999,1153813970.0,18200000.0,30454.0,37887.10744073028,597.6226439876535
CDA,2000,1213612575.0,19800000.0,30736.0,39485.05254424779,644.1957313899011
CDA,2001,1235103458.0,16900000.0,31025.0,39809.94224012893,544.7219983883964
CDA,2002,1272280273.0,17671000.0,31321.0,40620.67855432457,564.1901599565787
CDA,2003,1295210241.0,17233000.0,31628.0,40951.379821676994,544.8653092196788
CDA,2004,1335179927.0,19314000.0,31950.0,41789.669076682316,604.5070422535211
CDA,2005,1377924138.0,18014000.0,32288.0,42676.04490832507,557.9162537165511
CDA,2006,1414072774.0,20130000.0,32646.0,43315.34564724622,616.6145929057159
CDA,2007,1443241528.0,18248000.0,33020.0,43708.10199878861,552.6347668079951
CDA,2008,1457679153.0,16799000.0,33405.0,43636.55599461158,502.88878910342765
CDA,2009,1414683628.0,10591000.0,33790.0,41866.93187333531,313.4359277892868
CDA,2010,1458305599.0,15656000.0,34168.0,42680.4495141653,458.20650901428235
CDA,2011,1504114172.0,15746000.0,34539.0,43548.283737224585,455.8904426879759
CDA,2012,1530368068.0,17305000.0,34901.0,43848.831494799575,495.83106501246385
CDA,2013,1568244706.0,16445000.0,35256.0,44481.64017472203,466.4454277286136
CDA,2014,1613029685.0,17527000.0,35605.0,45303.45976688667,492.2623227074849
CDA,2015,1629174217.0,14827000.0,35949.0,45319.04133633759,412.4454087735403
CDA,2016,1652212414.0,16717000.0,36290.0,45528.035657205844,460.6503168917057
CDA,2017,1702561120.0,,36624.0,46487.57972913936,
CDA,2018,1736225571.0,,36954.0,46983.42726091898,
CDA,2019,1771168763.0,,37280.0,47509.89171137339,
CDA,2020,1807362860.0,,37604.0,48063.04807999149,
CDA,2021,1844712460.0,,37924.0,48642.349435713535,
CDA,2022,1883170718.0,,38242.0,49243.52068406464,
CDA,2023,1922752078.0,,38556.0,49869.0755783795,
CDA,2024,1963133817.0,,38868.0,50507.71372337141,
CDA,2025,2004109568.0,,39173.0,51160.48216884078,
CDA,2026,2045710589.0,,39473.0,51825.56656448712,
CDA,2027,2087986905.0,,39769.0,52502.87673816289,
CDA,2028,2130945077.0,,40059.0,53195.16405801443,
CDA,2029,2174536544.0,,40342.0,53902.546824649246,
CDA,2030,2218710070.0,,40618.0,54623.81382638239,
CDA,2031,2263425517.0,,40886.0,55359.4266252507,
CDA,2032,2308694906.0,,41147.0,56108.46248815223,
CDA,2033,2354538825.0,,41401.0,56871.54476945001,
CDA,2034,2400973842.0,,41647.0,57650.58328330972,
CDA,2035,2448001199.0,,41888.0,58441.58706550802,
CDA,2036,2495626479.0,,42123.0,59246.17142653657,
CDA,2037,2543873074.0,,42351.0,60066.422847158276,
CDA,2038,2592766017.0,,42574.0,60900.221191337434,
CDA,2039,2642312764.0,,42792.0,61747.82118152926,
CDA,2040,2692521059.0,,43005.0,62609.488640855714,
CDA,2041,2743424646.0,,43213.0,63486.09552680906,
CDA,2042,2795096455.0,,43417.0,64377.9269640924,
CDA,2043,2847594538.0,,43619.0,65283.352163048214,
CDA,2044,2900951807.0,,43816.0,66207.59099415739,
CDA,2045,2955183143.0,,44011.0,67146.46663334167,
CDA,2046,3010304987.0,,44204.0,68100.2847479866,
CDA,2047,3066353016.0,,44395.0,69069.78299358036,
CDA,2048,3123340480.0,,44583.0,70056.7588542718,
CDA,2049,3181260928.0,,44768.0,71061.0464617584,
CDA,2050,3240094122.0,,44949.0,72083.78655809918,
CHL,1980,75244937.0,809000.0,11179.0,6730.9184184631895,72.36783254316128
CHL,1981,78802560.0,724000.0,11348.0,6944.180472329926,63.79978850898837
CHL,1982,70661595.0,334000.0,11527.0,6130.094126832654,28.97544894595298
CHL,1983,67980359.0,462000.0,11714.0,5803.342922998122,39.43998634113027
CHL,1984,73394748.0,628000.0,11908.0,6163.482364796775,52.737655357742696
CHL,1985,78613636.0,570000.0,12107.0,6493.23829189725,47.08020153630131
CHL,1986,83006566.0,632000.0,12311.0,6742.47144829827,51.336203395337506
CHL,1987,88473325.0,818000.0,12519.0,7067.123971563224,65.34068216311206
CHL,1988,94934831.0,1026000.0,12733.0,7455.810178276918,80.57802560276447
CHL,1989,104953436.0,1008000.0,12956.0,8100.759184933621,77.80179067613462
CHL,1990,125464694.0,930000.0,13242.0,9474.754115692494,70.23108291798822
CHL,1991,135256451.0,1131000.0,13457.0,10051.01070075054,84.0454781897897
CHL,1992,150360144.0,1440000.0,13671.0,10998.474434935264,105.33245556287031
CHL,1993,160267049.0,1607000.0,13883.0,11544.122235827992,115.75307930562559
CHL,1994,168328798.0,1549000.0,14091.0,11945.83762685402,109.92832304307714
CHL,1995,183366108.0,1683000.0,14297.0,12825.49541861929,117.71700356718192
CHL,1996,195840351.0,2159000.0,14498.0,13508.09428886743,148.9170920126914
CHL,1997,210387157.0,2321000.0,14695.0,14316.921197686288,157.94487921061585
CHL,1998,219485517.0,2214000.0,14887.0,14743.43501041177,148.72036004567744
CHL,1999,218581025.0,1737000.0,15077.0,14497.647078331232,115.20859587451085
CHL,2000,230224702.0,1977000.0,15263.0,15083.84341217323,129.52892616130512
CHL,2001,237829133.0,2278000.0,15445.0,15398.45471026222,147.49109744253803
CHL,2002,245218414.0,2270000.0,15623.0,15695.98758241055,145.29859822057225
CHL,2003,255250416.0,2290000.0,15800.0,16155.089620253164,144.9367088607595
CHL,2004,273652796.0,2690000.0,15974.0,17131.137849004634,168.39864780267936
CHL,2005,289368212.0,2840000.0,16147.0,17920.86530005574,175.8840651514213
CHL,2006,307648113.0,2770000.0,16319.0,18852.142471965195,169.74079294074392
CHL,2007,322739251.0,2765000.0,16491.0,19570.629494875993,167.66721241889516
CHL,2008,334130431.0,3005000.0,16661.0,20054.644439109295,180.36132284976892
CHL,2009,328903831.0,1960000.0,16829.0,19543.87254144631,116.46562481430864
CHL,2010,348125554.0,2738000.0,16993.0,20486.40934502442,161.12516918731242
CHL,2011,369399224.0,3148000.0,17153.0,21535.546201830584,183.52474785751764
CHL,2012,389046195.0,3457000.0,17310.0,22475.227902946273,199.7111496244945
CHL,2013,404783130.0,3105000.0,17463.0,23179.47259920976,177.80450094485482
CHL,2014,411934595.0,3031000.0,17614.0,23386.771602134664,172.0790280458726
CHL,2015,421430747.0,3215000.0,17763.0,23725.201092157855,180.99420142993864
CHL,2016,426765502.0,3172000.0,17910.0,23828.33623673925,177.107761027359
CHL,2017,433123907.0,,18055.0,23989.13913043478,
CHL,2018,457489275.0,,18197.0,25140.917458921802,
CHL,2019,482243933.0,,18336.0,26300.389016143108,
CHL,2020,507191164.0,,18472.0,27457.295582503248,
CHL,2021,532183278.0,,18605.0,28604.314861596344,
CHL,2022,557093007.0,,18734.0,29737.00261556528,
CHL,2023,581818869.0,,18859.0,30850.99257648868,
CHL,2024,606298880.0,,18980.0,31944.09272918862,
CHL,2025,630504357.0,,19099.0,33012.42771872873,
CHL,2026,654435101.0,,19214.0,34060.32585614656,
CHL,2027,678110766.0,,19327.0,35086.188544523204,
CHL,2028,701559226.0,,19435.0,36097.721944944686,
CHL,2029,724816239.0,,19538.0,37097.7704473334,
CHL,2030,747923989.0,,19638.0,38085.54786638151,
CHL,2031,770928879.0,,19731.0,39071.96183670367,
CHL,2032,793879791.0,,19820.0,40054.47986881938,
CHL,2033,816823611.0,,19903.0,41040.22564437522,
CHL,2034,839806564.0,,19983.0,42026.05034279137,
CHL,2035,862870340.0,,20059.0,43016.617976967944,
CHL,2036,886049881.0,,20131.0,44014.201033232326,
CHL,2037,909375170.0,,20199.0,45020.80152482796,
CHL,2038,932865121.0,,20263.0,46037.858214479595,
CHL,2039,956523450.0,,20322.0,47068.371715382345,
CHL,2040,980341788.0,,20378.0,48107.85101580135,
CHL,2041,1004308061.0,,20431.0,49156.08932504527,
CHL,2042,1028412733.0,,20479.0,50217.91752526979,
CHL,2043,1052638806.0,,20523.0,51290.68878818886,
CHL,2044,1076959404.0,,20562.0,52376.19900787861,
CHL,2045,1101337868.0,,20598.0,53468.194387804644,
CHL,2046,1125734717.0,,20630.0,54567.84861851672,
CHL,2047,1150114767.0,,20657.0,55676.75688628552,
CHL,2048,1174440897.0,,20682.0,56785.65404699739,
CHL,2049,1198676569.0,,20702.0,57901.48628151869,
CHL,2050,1222783525.0,,20718.0,59020.345834540014,
CT,1980,161122167.0,6294000.0,17866.0,9018.36824135229,352.2892645247957
CT,1981,171450361.0,5570000.0,18194.0,9423.456139386612,306.14488292843794
CT,1982,178250178.0,5080000.0,18516.0,9626.818859364874,274.35731259451285
CT,1983,192676295.0,5770000.0,18791.0,10253.647756904902,307.0618913309563
CT,1984,210789245.0,6090000.0,19069.0,11054.027216948974,319.3665110913
CT,1985,219083036.0,6320000.0,19314.0,11343.224396810603,327.22377549963755
CT,1986,242713233.0,7840000.0,19509.0,12441.090419806244,401.8658055256548
CT,1987,268880953.0,9401000.0,19725.0,13631.48050697085,476.6032953105196
CT,1988,283951552.0,11630000.0,19954.0,14230.307306805653,582.8405332264208
CT,1989,312728952.0,14100000.0,20157.0,15514.657538324156,699.508855484447
CT,1990,371750375.0,15350000.0,20311.0,18302.908522475507,755.7481167840086
CT,1991,399425851.0,18920000.0,20518.0,19467.09479481431,922.1171654157325
CT,1992,429483927.0,21300000.0,20717.0,20730.99034609258,1028.141140126466
CT,1993,455960019.0,25110000.0,20903.0,21813.137779266133,1201.2629766062287
CT,1994,488064703.0,22980000.0,21074.0,23159.56643257094,1090.443200151846
CT,1995,516012759.0,24090000.0,21229.0,24306.974374676152,1134.7684770832352
CT,1996,541876151.0,21610000.0,21364.0,25363.9838513387,1011.5146976221681
CT,1997,571729306.0,25240000.0,21484.0,26611.864922733195,1174.8277788121393
CT,1998,593032529.0,24220000.0,21596.0,27460.294915725135,1121.5039822189294
CT,1999,628666964.0,24470000.0,21711.0,28956.14960158445,1127.078439500714
CT,2000,662000043.0,25300000.0,21840.0,30311.35728021978,1158.4249084249084
CT,2001,650059607.0,20910000.0,21985.0,29568.324175574257,951.1030247896293
CT,2002,685988330.0,24470000.0,22143.0,30979.91825859188,1105.0896445829383
CT,2003,712263136.0,23830000.0,22307.0,31930.028062939884,1068.2745326579102
CT,2004,759246130.0,26460000.0,22462.0,33801.359184400324,1177.9894933665746
CT,2005,799043410.0,23890000.0,22603.0,35351.21045878866,1056.9393443348229
CT,2006,842725935.0,23790000.0,22726.0,37082.017732993045,1046.8186218428232
CT,2007,896011412.0,21700000.0,22833.0,39241.948583191,950.378837647265
CT,2008,886001896.0,20290000.0,22929.0,38641.10497623097,884.9055780888831
CT,2009,881882613.0,13530000.0,23017.0,38314.40296302733,587.8263891905982
CT,2010,971617961.0,21350000.0,23102.0,42057.74223010995,924.1624101809367
CT,2011,997904591.0,21715000.0,23185.0,43040.9571274531,936.596937675221
CT,2012,1016230750.0,21332000.0,23264.0,43682.54599381018,916.9532324621733
CT,2013,1040150331.0,22285000.0,23340.0,44565.13843187661,954.7986289631534
CT,2014,1083811934.0,23469000.0,23414.0,46289.05500982318,1002.3490219526778
CT,2015,1103089000.0,21032000.0,23486.0,46967.938346248826,895.5122200459848
CT,2016,1118806117.0,21932000.0,23557.0,47493.5737572696,931.0183809483381
CT,2017,1144778022.0,,23626.0,48454.161601625325,
CT,2018,1174226278.0,,23694.0,49557.95889254664,
CT,2019,1204332586.0,,23758.0,50691.66537587339,
CT,2020,1235324727.0,,23817.0,51867.35218541378,
CT,2021,1265025797.0,,23873.0,52989.81263351904,
CT,2022,1295170881.0,,23923.0,54139.14981398654,
CT,2023,1322525180.0,,23968.0,55178.78755006676,
CT,2024,1349552027.0,,24009.0,56210.25561247866,
CT,2025,1376402957.0,,24045.0,57242.79297151175,
CT,2026,1400846239.0,,24077.0,58181.926278190804,
CT,2027,1425027439.0,,24103.0,59122.40961706012,
CT,2028,1446775432.0,,24125.0,59969.96609326425,
CT,2029,1467079314.0,,24141.0,60771.273518081274,
CT,2030,1485206001.0,,24151.0,61496.66684609333,
CT,2031,1502267630.0,,24155.0,62192.82260401573,
CT,2032,1520444892.0,,24153.0,62950.56067569246,
CT,2033,1535637137.0,,24144.0,63603.26114148443,
CT,2034,1549083343.0,,24127.0,64205.385791851455,
CT,2035,1560158588.0,,24100.0,64736.8708713693,
CT,2036,1570966686.0,,24065.0,65280.14485767712,
CT,2037,1582813217.0,,24020.0,65895.63767693589,
CT,2038,1591959037.0,,23965.0,66428.50143959942,
CT,2039,1599821357.0,,23902.0,66932.53104342733,
CT,2040,1606341777.0,,23831.0,67405.55482354916,
CT,2041,1611318640.0,,23750.0,67844.99536842105,
CT,2042,1616037674.0,,23662.0,68296.74896458456,
CT,2043,1619098482.0,,23567.0,68701.93414520303,
CT,2044,1621472722.0,,23466.0,69098.81198329497,
CT,2045,1622919032.0,,23360.0,69474.27363013699,
CT,2046,1624577160.0,,23249.0,69877.29192653447,
CT,2047,1625374831.0,,23134.0,70259.13508256247,
CT,2048,1625967558.0,,23016.0,70645.0972367049,
CT,2049,1626451438.0,,22895.0,71039.5910897576,
CT,2050,1625961729.0,,22771.0,71404.93298493698,
HKC,1980,85158630.0,1990000.0,5054.0,16849.74871388999,393.7475267115156
HKC,1981,92654618.0,2050000.0,5152.0,17984.203804347828,397.90372670807454
HKC,1982,95317441.0,2154000.0,5229.0,18228.617517689807,411.9334480780264
HKC,1983,100678413.0,1903000.0,5291.0,19028.239085239085,359.6673596673597
HKC,1984,110864549.0,2485000.0,5350.0,20722.345607476636,464.4859813084112
HKC,1985,111838877.0,2873000.0,5415.0,20653.532225300092,530.5632502308403
HKC,1986,124301087.0,2388000.0,5487.0,22653.74284672863,435.21049753963916
HKC,1987,141264792.0,1737000.0,5564.0,25389.071171818836,312.18547807332857
HKC,1988,154468981.0,2861000.0,5644.0,27368.706768249467,506.90999291282776
HKC,1989,158505430.0,1897000.0,5722.0,27701.0538273331,331.5274379587557
HKC,1990,162136327.0,2026000.0,5782.0,28041.564683500517,350.3977862331373
HKC,1991,171381298.0,2301000.0,5854.0,29275.930645712335,393.06457123334474
HKC,1992,182066812.0,2233000.0,5920.0,30754.529054054055,377.19594594594594
HKC,1993,193357083.0,4091000.0,5984.0,32312.34675802139,683.6564171122994
HKC,1994,205028346.0,4474000.0,6055.0,33860.998513625105,738.8934764657308
HKC,1995,209895285.0,3404000.0,6140.0,34184.89983713355,554.3973941368079
HKC,1996,218833909.0,4563000.0,6242.0,35058.300064082025,731.015700096123
HKC,1997,229993805.0,5116000.0,6357.0,36179.613811546325,804.7821299355041
HKC,1998,216464023.0,4961000.0,6473.0,33441.06642978526,766.4143364745868
HKC,1999,221890122.0,5037000.0,6579.0,33727.02872777018,765.6178750569995
HKC,2000,238894600.0,5223000.0,6663.0,35853.90965030767,783.8811346240432
HKC,2001,240234490.0,5057000.0,6722.0,35738.54358821779,752.3058613507884
HKC,2002,244214305.0,4966000.0,6759.0,36131.72140849238,734.724071608226
HKC,2003,251678273.0,4851000.0,6782.0,37109.742406369805,715.2757298731938
