country,year,GDP,ITM,POP,PerCapitaGDP,PerCapitaITM
HKC,2004,273574347.0,5163000.0,6803.0,40213.78024401,758.9298838747611
HKC,2005,293786692.0,4204000.0,6828.0,43026.75629759813,615.7000585823081
HKC,2006,314447918.0,2625000.0,6861.0,45831.20798717388,382.5972890249235
HKC,2007,334776452.0,2707000.0,6898.0,48532.393737315164,392.4325891562772
HKC,2008,341900297.0,1985000.0,6940.0,49265.172478386165,286.02305475504323
HKC,2009,333492799.0,1703000.0,6983.0,47757.811685521985,243.87798940283545
HKC,2010,356062533.0,1929000.0,7025.0,50685.05807829181,274.5907473309609
HKC,2011,373205831.0,1886000.0,7065.0,52824.60452937013,266.94975230007077
HKC,2012,379551479.0,1991000.0,7106.0,53412.81719673515,280.1857585139319
HKC,2013,391323225.0,2436000.0,7149.0,54738.17666806546,340.74695761644983
HKC,2014,402133203.0,2727000.0,7194.0,55898.41576313595,379.0658882402002
HKC,2015,411735524.0,3773000.0,7246.0,56822.457079768144,520.7010764559757
HKC,2016,420641047.0,3231000.0,7303.0,57598.39066137204,442.42092290839383
HKC,2017,436589016.0,,7365.0,59278.88879837067,
HKC,2018,449159793.0,,7429.0,60460.330192488895,
HKC,2019,461859171.0,,7491.0,61655.209050861034,
HKC,2020,474571198.0,,7548.0,62873.76762056174,
HKC,2021,487075456.0,,7598.0,64105.74572255857,
HKC,2022,499279321.0,,7643.0,65325.045270181865,
HKC,2023,511253162.0,,7685.0,66526.11086532206,
HKC,2024,523237831.0,,7726.0,67724.28565881439,
HKC,2025,535416628.0,,7768.0,68925.93048403708,
HKC,2026,547357428.0,,7814.0,70048.30151011006,
HKC,2027,559472253.0,,7859.0,71188.73304491666,
HKC,2028,571819963.0,,7905.0,72336.49120809614,
HKC,2029,584393978.0,,7948.0,73527.17388022144,
HKC,2030,597273775.0,,7987.0,74780.74057843996,
HKC,2031,609985677.0,,8023.0,76029.62445469276,
HKC,2032,623109485.0,,8053.0,77376.06916677015,
HKC,2033,636582270.0,,8080.0,78784.9344059406,
HKC,2034,650327773.0,,8105.0,80237.84984577421,
HKC,2035,664226402.0,,8127.0,81730.82342807924,
HKC,2036,678403630.0,,8146.0,83280.583108274,
HKC,2037,692750038.0,,8162.0,84875.03528546925,
HKC,2038,707285171.0,,8176.0,86507.48177592955,
HKC,2039,721959258.0,,8188.0,88172.84538348803,
HKC,2040,736763675.0,,8199.0,89860.18721795341,
HKC,2041,751850965.0,,8209.0,91588.61798026557,
HKC,2042,767026005.0,,8216.0,93357.59554527751,
HKC,2043,782292047.0,,8223.0,95134.62811625928,
HKC,2044,797760612.0,,8228.0,96956.80748663102,
HKC,2045,813367133.0,,8233.0,98793.53006194583,
HKC,2046,830635372.0,,8238.0,100829.7368293275,
HKC,2047,848254575.0,,8243.0,102906.05058837801,
HKC,2048,866084189.0,,8247.0,105018.09009336728,
HKC,2049,883989108.0,,8250.0,107150.1949090909,
HKC,2050,901931121.0,,8253.0,109285.24427480916,
INA,1980,246867132.0,2837000.0,150820.0,1636.832860363347,18.810502585863944
INA,1981,266902407.0,3013000.0,154275.0,1730.0431502187653,19.530059957867444
INA,1982,269765376.0,2846000.0,157758.0,1709.9949035865059,18.040289557423396
INA,1983,292463797.0,2676000.0,161246.0,1813.7739664859903,16.595760514989518
INA,1984,313326797.0,1810000.0,164707.0,1902.3283588432794,10.989211144638661
INA,1985,324093033.0,2181000.0,168119.0,1927.7596999744228,12.972953681618378
INA,1986,343272457.0,2838000.0,171472.0,2001.9155139031445,16.55080712886069
INA,1987,361291604.0,2576000.0,174767.0,2067.275881602362,14.739624757534317
INA,1988,384047185.0,2690000.0,178007.0,2157.4836101951046,15.111765267658013
INA,1989,418680446.0,3085000.0,181198.0,2310.623991434784,17.02557423371119
INA,1990,884274956.0,4690000.0,181437.0,4873.730033014214,25.84919283277391
INA,1991,945395890.0,4479000.0,184616.0,5120.877334575552,24.261169129436237
INA,1992,1006823049.0,4452000.0,187766.0,5362.115872948244,23.710362898501327
INA,1993,1072230383.0,5833000.0,190880.0,5617.300832984074,30.558466051969823
INA,1994,1153076244.0,5281000.0,193945.0,5945.377524555931,27.229369151047976
INA,1995,1247859197.0,7262000.0,196958.0,6335.661394815138,36.87080494318586
INA,1996,1345419164.0,7675000.0,199914.0,6729.989715577698,38.391508348589895
INA,1997,1408652234.0,7486000.0,202827.0,6945.092290474148,36.908301163060145
INA,1998,1223742322.0,3626000.0,205715.0,5948.726743309919,17.6263276863622
INA,1999,1233423667.0,3546000.0,208612.0,5912.525008149099,16.99806339040899
INA,2000,1294108947.0,5287000.0,211540.0,6117.561439916801,24.992909142478965
INA,2001,1341259372.0,5457000.0,214506.0,6252.782542213271,25.439847836424157
INA,2002,1401609008.0,5248000.0,217508.0,6443.94232855803,24.127848171101753
INA,2003,1468611092.0,5063000.0,220546.0,6658.978589500603,22.956662102237175
INA,2004,1542495065.0,6175000.0,223615.0,6897.994611273841,27.61442658140107
INA,2005,1630302696.0,7814000.0,226713.0,7191.041960540419,34.46648405693542
INA,2006,1719984861.0,7494000.0,229838.0,7483.46601084242,32.60557436107171
INA,2007,1829118283.0,8694000.0,232990.0,7850.629996995579,37.314906219151034
INA,2008,1939116035.0,10587000.0,236159.0,8211.061340029388,44.829966251550864
INA,2009,2028875219.0,8908000.0,239340.0,8476.958381382134,37.21901896883095
INA,2010,2155149454.0,10744000.0,242524.0,8886.334770991736,44.3007702330491
INA,2011,2288117524.0,13148000.0,245707.0,9312.382325289878,53.510888985661786
INA,2012,2426092170.0,15006000.0,248883.0,9747.922397271006,60.293390870408984
INA,2013,2560916509.0,15237000.0,252033.0,10161.036487285395,60.45636880884646
INA,2014,2689133108.0,15483000.0,255131.0,10540.20525925897,60.68647087182663
INA,2015,2820263905.0,13656000.0,258162.0,10924.39594130817,52.89701815139331
INA,2016,2962215673.0,15214000.0,261115.0,11344.486808494341,58.26551519445455
INA,2017,3112331292.0,,263991.0,11789.53559780447,
INA,2018,3295609280.0,,266795.0,12352.590116006671,
INA,2019,3488936656.0,,269537.0,12944.18449415108,
INA,2020,3693734814.0,,272223.0,13568.782997762864,
INA,2021,3911045297.0,,274854.0,14229.537488994158,
INA,2022,4141602277.0,,277425.0,14928.727681355322,
INA,2023,4385948175.0,,279934.0,15667.793747811984,
INA,2024,4644490992.0,,282376.0,16447.89568518571,
INA,2025,4917539393.0,,284751.0,17269.612373617652,
INA,2026,5205336959.0,,287056.0,18133.524326263865,
INA,2027,5508052854.0,,289292.0,19039.769001562436,
INA,2028,5825728932.0,,291460.0,19988.09075687916,
INA,2029,6158276587.0,,293560.0,20977.914521733208,
INA,2030,6505538184.0,,295595.0,22008.282223988903,
INA,2031,6867313616.0,,297565.0,23078.364780804193,
INA,2032,7243345960.0,,299468.0,24187.378818438032,
INA,2033,7633308546.0,,301302.0,25334.41047852321,
INA,2034,8036803252.0,,303066.0,26518.326872694397,
INA,2035,8453413859.0,,304758.0,27738.119619501376,
INA,2036,8882770875.0,,306378.0,28992.84829524313,
INA,2037,9324649631.0,,307924.0,30282.308722282123,
INA,2038,9778929011.0,,309399.0,31606.20755399985,
INA,2039,10245538372.0,,310802.0,32964.84054800162,
INA,2040,10724462970.0,,312134.0,34358.52220520674,
INA,2041,11215778671.0,,313396.0,35787.880735555016,
INA,2042,11719616575.0,,314588.0,37253.85766462802,
INA,2043,12236108165.0,,315709.0,38757.552572147135,
INA,2044,12765364531.0,,316757.0,40300.18130933176,
INA,2045,13307482936.0,,317732.0,41882.72800976924,
INA,2046,13862577929.0,,318635.0,43506.136893310526,
INA,2047,14430737645.0,,319465.0,45171.57636986837,
INA,2048,15011947341.0,,320226.0,46879.226986565736,
INA,2049,15606037447.0,,320920.0,48629.0584787486,
INA,2050,16212728393.0,,321550.0,50420.551680920544,
JPN,1980,2467546820.0,79007000.0,115915.0,21287.553983522408,681.5942716645818
JPN,1981,2571706518.0,71136000.0,116824.0,22013.51193247963,608.9159761692803
JPN,1982,2660617879.0,69504000.0,117711.0,22602.967258794844,590.4630833142187
JPN,1983,2742933694.0,65614000.0,118554.0,23136.576530526174,553.4524351772188
JPN,1984,2865668388.0,74367000.0,119321.0,24016.46305344407,623.2515651058908
JPN,1985,3045585738.0,73377000.0,119991.0,25381.784783858788,611.5208640648049
JPN,1986,3127382353.0,69941000.0,120553.0,25941.970361583702,580.1680588620773
JPN,1987,3252503389.0,75751000.0,121024.0,26874.862746232153,625.9171734531993
JPN,1988,3481900817.0,86871000.0,121435.0,28672.959336270433,715.3703627455017
JPN,1989,3665877717.0,93278000.0,121833.0,30089.365910713845,765.6217937668777
JPN,1990,3980922738.0,99032000.0,124516.0,31971.17429085419,795.3355392078126
JPN,1991,4116970644.0,99151000.0,124940.0,32951.58191131743,793.5889226828878
JPN,1992,4151885419.0,84040000.0,125341.0,33124.719118245426,670.4909008225561
JPN,1993,4130381981.0,80589000.0,125717.0,32854.6018517782,641.0350231074557
JPN,1994,4171399415.0,79333000.0,126063.0,33089.79966366023,629.3123279630026
JPN,1995,4285785040.0,84340000.0,126376.0,33912.966386022665,667.3735519402418
JPN,1996,4418644346.0,84400000.0,126654.0,34887.5230628326,666.3824277164558
JPN,1997,4466190958.0,85500000.0,126902.0,35194.01552379001,673.7482466785393
JPN,1998,4415794020.0,72500000.0,127128.0,34735.02312629791,570.2913598892455
JPN,1999,4404668239.0,71000000.0,127336.0,34590.91096783314,557.5799459697179
JPN,2000,4527101843.0,79600000.0,127534.0,35497.21519751596,624.1472862138723
JPN,2001,4545497083.0,75200000.0,127723.0,35588.71215834266,588.7741440460998
JPN,2002,4550860441.0,73600000.0,127902.0,35580.83877499961,575.4405716876984
JPN,2003,4620407607.0,76400000.0,128068.0,36077.76811537621,596.5580785207858
JPN,2004,4722273174.0,80500000.0,128213.0,36831.469304984676,627.8614493070125
JPN,2005,4800789013.0,82900000.0,128335.0,37408.25973428917,645.9656368099115
JPN,2006,4868960531.0,83300000.0,128433.0,37910.510001323644,648.5872011087494
JPN,2007,4949502092.0,85900000.0,128506.0,38515.72760804943,668.4512785395234
JPN,2008,4895377277.0,83200000.0,128551.0,38081.20727960109,647.2139462158988
JPN,2009,4630223435.0,56000000.0,128566.0,36014.36954560304,435.573946455517
JPN,2010,4824310329.0,67400000.0,128552.0,37528.08458055884,524.3014499968884
JPN,2011,4818742045.0,69600000.0,128506.0,37498.18720526668,541.6089521111854
JPN,2012,4890786556.0,68800000.0,128426.0,38082.52656004236,535.7170666375968
JPN,2013,4988615386.0,70800000.0,128313.0,38878.487651290205,551.7757358958172
JPN,2014,5007308700.0,72900000.0,128162.0,39070.151058816184,568.8113481375135
JPN,2015,5075098803.0,67800000.0,127975.0,39656.954897440904,529.7909747997655
JPN,2016,5122713069.0,67500000.0,127749.0,40099.8291102083,528.3798699011343
JPN,2017,5210443687.0,,127484.0,40871.35395029964,
JPN,2018,5250003682.0,,127185.0,41278.48159767268,
JPN,2019,5296109833.0,,126855.0,41749.3187734027,
JPN,2020,5347531502.0,,126495.0,42274.64723506858,
JPN,2021,5403147929.0,,126109.0,42845.06204156722,
JPN,2022,5462306521.0,,125697.0,43456.14072730455,
JPN,2023,5524722222.0,,125259.0,44106.38933729313,
JPN,2024,5590267170.0,,124796.0,44795.24319689734,
JPN,2025,5658856244.0,,124310.0,45522.13212130963,
JPN,2026,5730421375.0,,123801.0,46287.35935089377,
JPN,2027,5804855810.0,,123272.0,47089.81609773509,
JPN,2028,5881862362.0,,122724.0,47927.56398096542,
JPN,2029,5960930694.0,,122161.0,48795.69333911805,
JPN,2030,6041482769.0,,121580.0,49691.419386412235,
JPN,2031,6122239375.0,,120988.0,50602.03801203425,
JPN,2032,6201587220.0,,120382.0,51515.90121446728,
JPN,2033,6279518300.0,,119766.0,52431.560710051264,
JPN,2034,6356080281.0,,119138.0,53350.57060719502,
JPN,2035,6431338777.0,,118500.0,54272.90107172996,
JPN,2036,6505342764.0,,117852.0,55199.256389369715,
JPN,2037,6578159613.0,,117198.0,56128.59957507807,
JPN,2038,6649849253.0,,116539.0,57061.14908313955,
JPN,2039,6720513127.0,,115876.0,57997.45527115192,
JPN,2040,6790328495.0,,115213.0,58937.17284507825,
JPN,2041,6859623800.0,,114548.0,59884.27384153368,
JPN,2042,6928927126.0,,113886.0,60840.90341218411,
JPN,2043,6998793709.0,,113226.0,61812.60230865702,
JPN,2044,7069777294.0,,112571.0,62802.82927219266,
JPN,2045,7142438952.0,,111924.0,63815.07944676745,
JPN,2046,7217398990.0,,111282.0,64856.84108840603,
JPN,2047,7295399996.0,,110650.0,65932.21867148667,
JPN,2048,7377138739.0,,110024.0,67050.26847778667,
JPN,2049,7463193178.0,,109406.0,68215.57481308155,
JPN,2050,7554033544.0,,108794.0,69434.28446421678,
MAS,1980,83600259.0,1751000.0,13833.0,6043.537844285404,126.58136340634714
MAS,1981,89402664.0,1738000.0,14179.0,6305.28697369349,122.57564003103181
MAS,1982,94713748.0,2379000.0,14542.0,6513.11704029707,163.59510383716133
MAS,1983,100633836.0,2673000.0,14926.0,6742.183840278708,179.08347849390324
MAS,1984,108445228.0,2408000.0,15332.0,7073.129924341247,157.05713540307852
MAS,1985,107228124.0,2305000.0,15763.0,6802.5200786652285,146.22850980143374
MAS,1986,108463462.0,2146000.0,16220.0,6687.019852034526,132.30579531442663
MAS,1987,114307425.0,1668000.0,16702.0,6843.936354927554,99.86827924799425
MAS,1988,125665829.0,1847000.0,17200.0,7306.15284883721,107.38372093023256
MAS,1989,137047678.0,2377000.0,17705.0,7740.620050833098,134.2558599265744
MAS,1990,200554123.0,2938000.0,18038.0,11118.423494844217,162.87836789000997
MAS,1991,219697951.0,4137000.0,18530.0,11856.33842417701,223.2595790609822
MAS,1992,239218373.0,4532000.0,19013.0,12581.83206227318,238.36322516173144
MAS,1993,262888896.0,5592000.0,19495.0,13484.939522954604,286.8427802000513
MAS,1994,287106331.0,5302000.0,19987.0,14364.653574823635,265.27242707760047
MAS,1995,315326256.0,8313000.0,20496.0,15384.77049180328,405.59133489461357
MAS,1996,346867398.0,8705000.0,21023.0,16499.42434476526,414.07030395281356
MAS,1997,372267602.0,8848000.0,21566.0,17261.782528053416,410.2754335528146
MAS,1998,344870884.0,4471000.0,22114.0,15595.138102559464,202.17961472370445
MAS,1999,366037720.0,6158000.0,22656.0,16156.325918079096,271.80437853107344
MAS,2000,398464520.0,6761000.0,23186.0,17185.565427413094,291.5983783317519
MAS,2001,400527272.0,8024000.0,23699.0,16900.597999915608,338.5796869066205
MAS,2002,422119650.0,7640000.0,24199.0,17443.681557089138,315.71552543493533
MAS,2003,446554043.0,6693000.0,24688.0,18087.89869572262,271.1033700583279
MAS,2004,476845759.0,7709000.0,25174.0,18941.994081194884,306.2286486057043
MAS,2005,502271838.0,7263000.0,25660.0,19574.1168355417,283.04754481683557
MAS,2006,530322952.0,7883000.0,26144.0,20284.69063647491,301.5223378212974
MAS,2007,563726860.0,8947000.0,26626.0,21172.044618042513,336.0249380304965
MAS,2008,590964844.0,9873000.0,27111.0,21797.97292611855,364.1695252849397
MAS,2009,582020422.0,7727000.0,27605.0,21083.876906357546,279.91305922840064
MAS,2010,625234550.0,9668000.0,28112.0,22240.841989186112,343.9100739897553
MAS,2011,658333922.0,9578000.0,28635.0,22990.533333333333,334.48576916361094
MAS,2012,694367528.0,10374000.0,29171.0,23803.3501765452,355.62716396421104
MAS,2013,726959213.0,11685000.0,29706.0,24471.79738100047,393.35487780246416
MAS,2014,770625631.0,11720000.0,30228.0,25493.76839354241,387.7199947068943
MAS,2015,809372737.0,11629000.0,30723.0,26344.196107150994,378.5112130976793
MAS,2016,843527063.0,11925000.0,31187.0,27047.393561419824,382.37085965306056
MAS,2017,893310084.0,,31624.0,28247.852390589425,
MAS,2018,936244052.0,,32043.0,29218.364447773303,
MAS,2019,980686103.0,,32455.0,30216.79565552303,
MAS,2020,1026535142.0,,32869.0,31231.103532203597,
MAS,2021,1073995475.0,,33289.0,32262.773739072967,
MAS,2022,1122952095.0,,33711.0,33311.14754827801,
MAS,2023,1173554862.0,,34131.0,34383.84055550672,
MAS,2024,1225847959.0,,34545.0,35485.53941236069,
MAS,2025,1279938307.0,,34950.0,36621.98303290415,
MAS,2026,1334807058.0,,35344.0,37766.15714124038,
MAS,2027,1391445555.0,,35728.0,38945.52046014331,
MAS,2028,1449800778.0,,36102.0,40158.461525677245,
MAS,2029,1510084857.0,,36464.0,41413.03359477841,
MAS,2030,1572391528.0,,36815.0,42710.62143148173,
MAS,2031,1636594090.0,,37153.0,44050.11950582726,
MAS,2032,1702987236.0,,37478.0,45439.65088852127,
MAS,2033,1771408428.0,,37791.0,46873.81725807732,
MAS,2034,1842057125.0,,38091.0,48359.37951222074,
MAS,2035,1914777127.0,,38381.0,49888.672181548165,
MAS,2036,1988510126.0,,38659.0,51437.184769393934,
MAS,2037,2064280352.0,,38925.0,53032.25053307643,
MAS,2038,2142014094.0,,39181.0,54669.71475970496,
MAS,2039,2221550062.0,,39429.0,56343.04856831266,
MAS,2040,2302929229.0,,39668.0,58055.08795502672,
MAS,2041,2385227212.0,,39900.0,59780.13062656642,
MAS,2042,2469225371.0,,40124.0,61539.86070680889,
MAS,2043,2555241485.0,,40341.0,63341.054634243075,
MAS,2044,2642997976.0,,40554.0,65172.31286679489,
MAS,2045,2732576904.0,,40761.0,67039.00551998234,
MAS,2046,2821931807.0,,40964.0,68888.09215408651,
MAS,2047,2912589840.0,,41162.0,70759.19148729411,
MAS,2048,3004664171.0,,41356.0,72653.64568623657,
MAS,2049,3097914070.0,,41545.0,74567.67529185221,
MAS,2050,3192193894.0,,41729.0,76498.21213065254,
MEX,1980,821671040.0,10316000.0,68776.0,11947.060602535768,149.9941840176806
MEX,1981,893927626.0,11309000.0,70318.0,12712.642936374754,160.82653090247163
MEX,1982,888367121.0,8182000.0,71789.0,12374.69697307387,113.9728927830169
MEX,1983,851116920.0,6235000.0,73223.0,11623.628094997473,85.15084058287697
MEX,1984,881982276.0,7261000.0,74673.0,11811.260776987667,97.23728790861489
MEX,1985,905173493.0,7564000.0,76175.0,11882.81579258287,99.29766983918609
MEX,1986,871739306.0,6694000.0,77741.0,11213.379117840008,86.10643032634003
MEX,1987,888612058.0,6429000.0,79359.0,11197.369649315138,81.01160548898045
MEX,1988,900215807.0,6871000.0,81010.0,11112.403493395877,84.81668929761757
MEX,1989,937987309.0,7285000.0,82666.0,11346.712179130476,88.12571069121525
MEX,1990,940509384.0,8257000.0,85358.0,11018.40933480166,96.7337566484688
MEX,1991,980220049.0,9072000.0,87071.0,11257.709788563356,104.19083276866006
MEX,1992,1015788889.0,9431000.0,88828.0,11435.458290178773,106.17147746206152
MEX,1993,1321231084.0,8745000.0,90601.0,14582.963587598371,96.52211344245649
MEX,1994,1386514177.0,11101000.0,92349.0,15013.851552263695,120.20704068262786
MEX,1995,1299285370.0,8423000.0,94045.0,13815.57095007709,89.56350683183582
MEX,1996,1387289329.0,11924000.0,95687.0,14498.200685568572,124.61462894646085
MEX,1997,1482274980.0,14438000.0,97282.0,15236.888427458318,148.41388951707407
MEX,1998,1558818551.0,16832000.0,98822.0,15774.003268502966,170.32644552832366
MEX,1999,1601741466.0,17623000.0,100300.0,15969.506141575273,175.70289132602193
MEX,2000,1680906796.0,19800000.0,101720.0,16524.840699960678,194.65198584349193
MEX,2001,1674109375.0,18790000.0,103067.0,16242.923292615484,182.30859537970446
MEX,2002,1673442335.0,19673000.0,104356.0,16035.899564950745,188.51814941162942
MEX,2003,1697646715.0,20608000.0,105640.0,16070.112788716395,195.07762211283605
MEX,2004,1764204496.0,22298000.0,106996.0,16488.508878836594,208.40031403043105
MEX,2005,1804918932.0,22434000.0,108473.0,16639.338194758144,206.81644280143445
MEX,2006,1886051444.0,25480000.0,110092.0,17131.593975947388,231.44279330014896
MEX,2007,1929269289.0,25111000.0,111836.0,17250.87886726993,224.5341392753675
MEX,2008,1951332115.0,23984000.0,113662.0,17167.849545142617,211.01159578399114
MEX,2009,1848189692.0,17098000.0,115505.0,16000.949673174322,148.02822388641184
MEX,2010,1942782224.0,20648000.0,117319.0,16559.825978741723,175.9987725773319
MEX,2011,2013946491.0,23140000.0,119090.0,16911.130162062305,194.30682676967
MEX,2012,2087300921.0,23714000.0,120829.0,17274.83402991004,196.26083142292
MEX,2013,2115564895.0,22904000.0,122536.0,17264.843760201085,186.91649800874845
MEX,2014,2175758719.0,26073000.0,124222.0,17515.08363252886,209.89035758561286
MEX,2015,2246916302.0,27707000.0,125891.0,17848.109094375293,220.08721830790128
MEX,2016,2312376350.0,28421000.0,127541.0,18130.45491253793,222.8381461647627
MEX,2017,2359469879.0,,129163.0,18267.38213729938,
MEX,2018,2423064928.0,,130760.0,18530.628081982257,
MEX,2019,2488662577.0,,132328.0,18806.772391330633,
MEX,2020,2556590943.0,,133870.0,19097.564375887054,
MEX,2021,2627008540.0,,135384.0,19404.12855285706,
MEX,2022,2700146947.0,,136869.0,19727.965770189014,
MEX,2023,2776111140.0,,138322.0,20069.917583609258,
MEX,2024,2854917200.0,,139745.0,20429.476546566962,
MEX,2025,2937112495.0,,141132.0,20811.102336819433,
MEX,2026,3023294578.0,,142484.0,21218.484728109823,
MEX,2027,3114081122.0,,143801.0,21655.490031362788,
MEX,2028,3210039340.0,,145083.0,22125.537382050275,
MEX,2029,3311660729.0,,146329.0,22631.609106875603,
MEX,2030,3419361890.0,,147540.0,23175.829537752474,
MEX,2031,3533473991.0,,148716.0,23759.87782753705,
MEX,2032,3654226262.0,,149856.0,24384.917934550504,
MEX,2033,3781732343.0,,150959.0,25051.387085235063,
MEX,2034,3916000285.0,,152028.0,25758.414798589733,
MEX,2035,4056930894.0,,153061.0,26505.320715270384,
MEX,2036,4204318922.0,,154058.0,27290.493982785705,
MEX,2037,4357867161.0,,155018.0,28112.007386239016,
MEX,2038,4517210602.0,,155944.0,28966.876583901914,
MEX,2039,4681952918.0,,156835.0,29852.73005387828,
MEX,2040,4851673587.0,,157690.0,30767.160802841016,
MEX,2041,5025961192.0,,158510.0,31707.53385906252,
MEX,2042,5204430223.0,,159295.0,32671.648344266927,
MEX,2043,5386696996.0,,160045.0,33657.39008403887,
MEX,2044,5572396061.0,,160758.0,34663.25819554859,
MEX,2045,5761177263.0,,161436.0,35687.06647216234,
MEX,2046,5952481071.0,,162078.0,36726.027412727206,
MEX,2047,6145357455.0,,162682.0,37775.27602930871,
MEX,2048,6339669440.0,,163251.0,38833.87813857189,
MEX,2049,6535297420.0,,163783.0,39902.17189818235,
MEX,2050,6732144268.0,,164279.0,40979.94428989707,
NZ,1980,65153924.0,612000.0,3147.0,20703.503018748015,194.47092469018114
NZ,1981,68226826.0,732000.0,3165.0,21556.65908372828,231.27962085308056
NZ,1982,68458560.0,794000.0,3189.0,21467.093132643462,248.98087174662905
NZ,1983,70033554.0,751000.0,3216.0,21776.6026119403,233.51990049751242
NZ,1984,73535243.0,794000.0,3244.0,22668.077373612825,244.75955610357585
NZ,1985,74223543.0,680000.0,3269.0,22705.274701743652,208.01468338941572
NZ,1986,76428512.0,607000.0,3291.0,23223.49194773625,184.442418717715
NZ,1987,75873104.0,864000.0,3311.0,22915.464814255512,260.9483539716098
NZ,1988,77556853.0,671000.0,3333.0,23269.38283828383,201.32013201320132
NZ,1989,78247073.0,686000.0,3361.0,23280.89050877715,204.10592085688782
NZ,1990,83052842.0,680000.0,3399.0,24434.493086201823,200.05884083553985
NZ,1991,81688662.0,538000.0,3446.0,23705.357515960535,156.12304120719676
NZ,1992,82723247.0,619000.0,3504.0,23608.232591324202,176.6552511415525
NZ,1993,88127414.0,726000.0,3565.0,24720.172230014025,203.64656381486677
NZ,1994,92724484.0,844000.0,3623.0,25593.28843499862,232.95611371791333
NZ,1995,96968685.0,908000.0,3675.0,26386.036734693876,247.0748299319728
NZ,1996,100224850.0,916000.0,3717.0,26963.90906645144,246.4352972827549
NZ,1997,103240011.0,780000.0,3752.0,27515.994402985074,207.88912579957355
NZ,1998,104340666.0,740000.0,3784.0,27574.17177589852,195.56025369978857
NZ,1999,109759848.0,830000.0,3819.0,28740.468185388847,217.33438072793925
NZ,2000,112272733.0,960000.0,3859.0,29093.73749676082,248.76911116869655
NZ,2001,116536454.0,1000000.0,3908.0,29819.972876151485,255.88536335721597
NZ,2002,122433889.0,1100000.0,3964.0,30886.45030272452,277.49747729566093
NZ,2003,127992718.0,1100000.0,4022.0,31823.152163102935,273.49577324714073
NZ,2004,132177606.0,1200000.0,4081.0,32388.533692722373,294.045577064445
NZ,2005,136564457.0,1200000.0,4136.0,33018.48573500967,290.1353965183752
NZ,2006,140078141.0,1200000.0,4186.0,33463.48327759197,286.66985188724317
NZ,2007,145345665.0,1230000.0,4233.0,34336.32530120482,290.5740609496811
